item_id,country,mean_response
1,United States,6.490872210953347
1,Uruguay,7.0732984293193715
1,Venezuela,5.223
1,Northern Ireland,7.146464646464646
2,Albania,4.199588477366255
2,Andorra,2.8189134808853122
2,Azerbaijan,6.076305220883534
2,Argentina,3.5795206971677556
2,Australia,3.2774261603375527
2,Austria,5.867082035306335
2,Bangladesh,2.0219780219780223
2,Armenia,2.4143589743589744
2,Bolivia,2.267276422764228
2,Bosnia Herzegovina,3.3812499999999996
2,Brazil,2.5330535152151104
2,Bulgaria,4.8509933774834435
2,Myanmar,1.4160000000000001
2,Belarus,4.197927461139896
2,Canada,6.6113886113886124
2,Chile,3.8369453044375645
2,China,2.3568548387096775
2,Taiwan ROC,3.347
2,Colombia,2.352
2,Croatia,4.14672216441207
2,Cyprus,2.9576271186440675
2,Czechia,6.1230283911671926
2,Denmark,8.35135135135135
2,Ecuador,2.5551061678463096
2,Ethiopia,1.6820461384152459
2,Estonia,5.557773109243698
2,Finland,7.0
2,France,6.782608695652174
2,Georgia,1.8876404494382022
2,Germany,5.762252346193952
2,Greece,4.520408163265306
2,Guatemala,2.9591836734693877
2,Hong Kong SAR,3.787298387096774
2,Hungary,4.951020408163266
2,Iceland,7.1681957186544345
2,Indonesia,1.6126126126126128
2,Iran,2.7279116465863456
2,Iraq,2.779220779220779
2,Italy,5.110995850622407
2,Japan,4.868047982551799
2,Kazakhstan,3.5123873873873874
2,Jordan,1.9083585095669686
2,Kenya,3.651859504132231
2,South Korea,3.90990990990991
2,Kyrgyzstan,1.7979057591623036
2,Lebanon,2.367
2,Latvia,4.739178690344062
2,Libya,1.5853658536585367
2,Lithuania,4.822173435784852
2,Macau SAR,3.8757515030060117
2,Malaysia,3.532
2,Maldives,2.526052104208417
2,Mexico,3.290224032586558
2,Mongolia,4.168
2,Montenegro,2.8358662613981767
2,Morocco,3.6196196196196193
2,Netherlands,7.290635091496233
2,New Zealand,6.808396124865447
2,Nicaragua,2.055
2,Nigeria,1.7155778894472362
2,Norway,7.512096774193549
2,Pakistan,1.8019169329073483
2,Peru,2.2346938775510203
2,Philippines,3.0170000000000003
2,Poland,3.7851929092805006
2,Portugal,4.507645259938838
2,Puerto Rico,2.8157099697885197
2,Romania,3.2115183246073298
2,Russia,4.565400843881857
2,Serbia,4.029723991507431
2,Singapore,3.3245702730030335
2,Slovakia,5.12058212058212
2,Vietnam,4.166833166833166
2,Slovenia,6.471852610030707
2,Zimbabwe,1.7715430861723447
2,Spain,6.0519750519750515
2,Sweden,8.222448979591837
2,Switzerland,6.220752797558494
2,Tajikistan,2.3336663336663337
2,Thailand,2.41010101010101
2,Tunisia,2.6670020120724343
2,Turkey,2.579001019367992
2,Ukraine,4.2480957562568005
2,North Macedonia,3.929533678756477
2,Egypt,2.0638297872340425
2,Great Britain,6.605691056910569
2,United States,4.863498483316482
2,Uruguay,4.578512396694215
2,Venezuela,2.838838838838839
2,Northern Ireland,5.02116935483871
3,Albania,4.429319371727749
3,Andorra,2.7147239263803677
3,Azerbaijan,6.188888888888888
3,Argentina,2.3373626373626375
3,Australia,3.4150058616647128
3,Austria,6.087888531618435
3,Bangladesh,2.778
3,Armenia,2.654282765737874
3,Bolivia,3.1892230576441105
3,Bosnia Herzegovina,3.502651113467657
3,Brazil,3.212882096069869
3,Bulgaria,3.7432905484247376
3,Myanmar,1.951951951951952
3,Belarus,5.035106382978723
3,Canada,6.194805194805196
3,Chile,4.14436248682824
3,China,3.898492462311558
3,Taiwan ROC,6.020979020979022
3,Colombia,3.808191808191808
3,Croatia,4.37160751565762
3,Cyprus,2.5371549893842884
3,Czechia,6.199781659388646
3,Denmark,7.569277108433735
3,Ecuador,3.3561797752808986
3,Ethiopia,1.7175879396984925
3,Estonia,6.0313513513513515
3,Finland,7.075078206465068
3,France,6.679166666666666
3,Georgia,2.949484536082474
3,Germany,7.221761658031088
3,Greece,3.0032292787944024
3,Guatemala,3.732855680655067
3,Hong Kong SAR,6.009054325955734
3,Hungary,4.87160751565762
3,Iceland,6.651905252317198
3,Indonesia,2.188565697091274
3,Iran,3.0791878172588834
3,Iraq,2.4005994005994005
3,Italy,5.766806722689076
3,Japan,6.1814207650273225
3,Kazakhstan,3.7582159624413145
3,Jordan,1.5015290519877675
3,Kenya,4.062838569880824
3,South Korea,4.436563436563436
3,Kyrgyzstan,1.92152704135737
3,Lebanon,2.3594704684317716
3,Latvia,4.986316989737743
3,Libya,1.2123142250530785
3,Lithuania,5.217582417582418
3,Macau SAR,5.155466399197593
3,Malaysia,3.955
3,Maldives,2.0
3,Mexico,3.7841726618705036
3,Mongolia,3.95995995995996
3,Montenegro,3.0930962343096233
3,Morocco,3.188376753507014
3,Netherlands,7.50646551724138
3,New Zealand,7.1020629750271445
3,Nicaragua,2.472
3,Nigeria,1.6537250786988458
3,Norway,6.335020242914981
3,Pakistan,1.64969450101833
3,Peru,3.5268138801261832
3,Philippines,3.6013986013986012
3,Poland,4.338983050847458
3,Portugal,4.862808145766345
3,Puerto Rico,3.336713995943205
3,Romania,2.6471838469713074
3,Russia,4.742825607064018
3,Serbia,3.9038674033149174
3,Singapore,4.191011235955056
3,Slovakia,4.306608884073673
3,Vietnam,4.884
3,Slovenia,6.281316348195329
3,Zimbabwe,1.893574297188755
3,Spain,6.078451882845188
3,Sweden,6.681114551083591
3,Switzerland,6.188911704312115
3,Tajikistan,2.348
3,Thailand,2.762386248736097
3,Tunisia,1.849246231155779
3,Turkey,2.5316718587746627
3,Ukraine,4.602689486552567
3,North Macedonia,2.682403433476395
3,Egypt,1.573671497584541
3,Great Britain,6.660204081632654
3,United States,5.272081218274112
3,Uruguay,5.4710556186152095
3,Venezuela,3.331643002028397
3,Northern Ireland,5.63773965691221
4,Albania,5.522494887525562
4,Andorra,4.0582329317269075
4,Azerbaijan,8.240480961923847
4,Argentina,4.442468619246862
4,Australia,6.157782515991471
4,Austria,7.353121801432957
4,Bangladesh,2.166166166166166
4,Armenia,3.4695740365111565
4,Bolivia,3.983656792645557
4,Bosnia Herzegovina,5.116303219106958
4,Brazil,6.222222222222222
4,Bulgaria,5.476089266737514
4,Myanmar,2.451451451451452
4,Belarus,5.852307692307693
4,Canada,7.213213213213213
4,Chile,6.112359550561798
4,China,3.6997991967871484
4,Taiwan ROC,4.952047952047953
4,Colombia,4.698
4,Croatia,5.101538461538461
4,Cyprus,5.370600414078675
4,Czechia,6.744258872651357
4,Denmark,8.68937875751503
4,Ecuador,4.369168356997972
4,Ethiopia,2.5917753259779337
4,Estonia,6.301440329218107
4,Finland,7.83264887063655
4,France,7.371017471736896
4,Georgia,3.124873096446701
4,Germany,7.440573770491803
4,Greece,6.868287740628166
4,Guatemala,5.0020304568527925
4,Hong Kong SAR,5.225125628140703
4,Hungary,6.015290519877676
4,Iceland,8.091185410334347
4,Indonesia,2.7640562248995986
4,Iran,3.657286432160804
4,Iraq,3.77
4,Italy,6.532110091743119
4,Japan,6.800431499460625
4,Kazakhstan,4.71043771043771
4,Jordan,3.807035175879397
4,Kenya,4.738813735691988
4,South Korea,5.2617382617382615
4,Kyrgyzstan,2.2193347193347197
4,Lebanon,3.9497991967871484
4,Latvia,6.083961248654467
4,Libya,3.6842661034846884
4,Lithuania,6.061505832449629
4,Macau SAR,5.377889447236181
4,Malaysia,4.639360639360639
4,Maldives,5.724448897795591
4,Mexico,5.0696266397578205
4,Mongolia,4.549
4,Montenegro,4.067813765182186
4,Morocco,5.707707707707708
4,Netherlands,7.947593582887701
4,New Zealand,7.788072417465389
4,Nicaragua,4.478478478478478
4,Nigeria,2.4673366834170856
4,Norway,7.967967967967968
4,Pakistan,2.3424242424242427
4,Peru,4.3799392097264445
4,Philippines,4.110889110889111
4,Poland,5.2672858617131055
4,Portugal,6.2727272727272725
4,Puerto Rico,6.065524193548387
4,Romania,4.423958333333333
4,Russia,6.033264033264033
4,Serbia,5.364495798319328
4,Singapore,4.230769230769231
4,Slovakia,6.242083758937691
4,Vietnam,5.234234234234234
4,Slovenia,7.204268292682927
4,Zimbabwe,2.717717717717718
4,Spain,7.279713114754099
4,Sweden,8.592741935483872
4,Switzerland,7.380710659898478
4,Tajikistan,2.366
4,Thailand,4.589717741935484
4,Tunisia,4.143430290872618
4,Turkey,4.402663934426229
4,Ukraine,5.700873362445415
4,North Macedonia,4.930856553147575
4,Egypt,4.985901309164149
4,Great Britain,7.584599797365755
4,United States,6.50909090909091
4,Uruguay,7.222803347280335
4,Venezuela,5.525
4,Northern Ireland,6.908266129032258
5,Albania,3.8355739400206827
5,Andorra,1.7006048387096773
5,Azerbaijan,5.686116700201207
5,Argentina,2.00755939524838
5,Australia,4.852334419109663
5,Austria,4.917197452229299
5,Bangladesh,1.4935064935064932
5,Armenia,2.111111111111111
5,Bolivia,2.6215644820295982
5,Bosnia Herzegovina,2.61491317671093
5,Brazil,4.545050055617352
5,Bulgaria,2.4844919786096256
5,Myanmar,1.3857715430861723
5,Belarus,4.010427528675704
5,Canada,6.6576576576576585
5,Chile,4.552715654952077
5,China,1.5
5,Taiwan ROC,3.3226773226773227
5,Colombia,3.666666666666667
5,Croatia,3.4678423236514524
5,Cyprus,2.9636363636363634
5,Czechia,5.50314465408805
5,Denmark,6.664984863773966
5,Ecuador,3.0552147239263805
5,Ethiopia,1.5185185185185186
5,Estonia,3.8331573389651528
5,Finland,5.11946446961895
5,France,4.942857142857143
5,Georgia,2.1285714285714286
5,Germany,4.460815047021944
5,Greece,5.287769784172662
5,Guatemala,3.5091649694501017
5,Hong Kong SAR,3.22401614530777
5,Hungary,4.403688524590164
5,Iceland,6.272632674297607
5,Indonesia,1.5285857572718153
5,Italy,3.77449947312961
5,Japan,2.6652452025586357
5,Kazakhstan,3.0552486187845305
5,Kenya,3.526315789473684
5,South Korea,2.511
5,Kyrgyzstan,1.647429171038825
5,Lebanon,2.1868131868131866
5,Latvia,3.7786259541984735
5,Libya,1.0718816067653276
5,Lithuania,3.503225806451613
5,Macau SAR,3.46122860020141
5,Malaysia,3.599
5,Maldives,1.33
5,Mexico,3.3295687885010268
5,Mongolia,3.834
5,Montenegro,2.6137071651090342
5,Morocco,2.734734734734735
5,Netherlands,6.080347448425624
5,New Zealand,5.720524017467249
5,Nicaragua,3.4254254254254257
5,Nigeria,2.5594758064516125
5,Norway,5.54572864321608
5,Pakistan,1.6741573033707866
5,Peru,2.6940928270042197
5,Philippines,3.814629258517034
5,Poland,3.274327122153209
5,Portugal,3.063475546305931
5,Puerto Rico,4.025329280648429
5,Romania,2.7910135841170325
5,Russia,4.274383708467309
5,Serbia,4.511278195488722
5,Singapore,2.9180990899898887
5,Slovakia,4.878563885955649
5,Vietnam,4.899
5,Slovenia,4.051255230125523
5,Zimbabwe,1.967935871743487
5,Spain,6.407098121085595
5,Sweden,5.89085239085239
5,Switzerland,5.105102040816326
5,Tajikistan,2.166833166833167
5,Thailand,2.4873864783047424
5,Tunisia,1.3714859437751004
5,Turkey,2.3523421588594706
5,Ukraine,3.7820224719101128
5,North Macedonia,3.38353196099675
5,Great Britain,5.984646878198567
5,United States,5.4757085020242915
5,Uruguay,5.357293868921777
5,Venezuela,4.533
5,Northern Ireland,5.76706827309237
6,Albania,3.8844169246646025
6,Andorra,3.828774062816616
6,Azerbaijan,3.3997995991983965
6,Argentina,2.786796536796537
6,Australia,3.2048066875653083
6,Austria,2.29557157569516
6,Bangladesh,2.7470000000000003
6,Armenia,2.326923076923077
6,Bolivia,3.6519052523171984
6,Bosnia Herzegovina,3.2567567567567566
6,Brazil,4.154249737670514
6,Bulgaria,4.5302375809935205
6,Myanmar,3.9287863590772316
6,Belarus,4.464059196617336
6,Canada,5.009
6,Chile,4.225872689938398
6,China,5.342026078234704
6,Taiwan ROC,6.916833667334669
6,Colombia,3.962
6,Croatia,3.5216049382716053
6,Cyprus,2.66734693877551
6,Czechia,4.864516129032258
6,Denmark,3.3410230692076226
6,Ecuador,3.658215010141988
6,Ethiopia,2.130391173520562
6,Estonia,4.434141201264488
6,Finland,3.0901639344262297
6,France,4.530864197530864
6,Georgia,1.6710393541876891
6,Germany,2.646938775510204
6,Greece,2.427521008403361
6,Guatemala,5.09480122324159
6,Hong Kong SAR,4.407035175879397
6,Hungary,4.5344295991778
6,Iceland,2.244399185336049
6,Indonesia,3.409321175278622
6,Iran,6.859737638748739
6,Iraq,4.963
6,Italy,2.798568507157464
6,Japan,6.804226918798665
6,Kazakhstan,3.4849833147942157
6,Jordan,5.333333333333333
6,Kenya,3.6523560209424084
6,South Korea,4.338
6,Kyrgyzstan,2.14931650893796
6,Lebanon,3.8367768595041323
6,Latvia,3.4612831858407085
6,Libya,4.539121114683815
6,Lithuania,4.507575757575757
6,Macau SAR,3.985943775100402
6,Malaysia,4.574
6,Maldives,7.183366733466934
6,Mexico,3.65412004069176
6,Mongolia,5.2492492492492495
6,Montenegro,3.5614583333333334
6,Morocco,4.2992992992992995
6,Netherlands,3.5328310010764263
6,New Zealand,4.26550598476605
6,Nicaragua,2.309
6,Nigeria,2.5933062880324544
6,Norway,2.6706948640483383
6,Pakistan,3.6976264189886483
6,Peru,3.8036622583926754
6,Philippines,4.060180541624875
6,Poland,4.1649159663865545
6,Portugal,3.0145379023883696
6,Puerto Rico,2.7494949494949497
6,Romania,2.7252861602497402
6,Russia,4.598017621145375
6,Serbia,4.621964097148892
6,Singapore,4.802631578947368
6,Slovakia,3.7101293103448274
6,Vietnam,4.172
6,Slovenia,3.9047619047619047
6,Zimbabwe,2.4809236947791162
6,Spain,3.5909090909090913
6,Sweden,2.834012219959267
6,Switzerland,2.937055837563452
6,Tajikistan,2.4675324675324677
6,Thailand,4.495967741935484
6,Tunisia,3.357429718875502
6,Turkey,3.2984615384615386
6,Ukraine,4.407710280373832
6,North Macedonia,2.546972860125261
6,Egypt,6.636363636363636
6,Great Britain,4.575634517766497
6,United States,5.545086119554204
6,Uruguay,3.805755395683453
6,Venezuela,3.332
6,Northern Ireland,4.002004008016032
7,Andorra,2.826437941473259
7,Argentina,1.693
7,Australia,2.0463242698892246
7,Bangladesh,1.728658536585366
7,Armenia,2.157
7,Bolivia,2.5995975855130786
7,Brazil,4.3893985728848115
7,Myanmar,5.0360000000000005
7,Canada,2.0470470470470468
7,Chile,2.2958459979736574
7,China,3.291583166332665
7,Taiwan ROC,4.261261261261262
7,Colombia,3.594405594405594
7,Cyprus,1.4521651560926483
7,Czechia,3.256281407035176
7,Ecuador,3.29748743718593
7,Ethiopia,2.9319319319319317
7,Germany,1.5060240963855422
7,Greece,1.2252252252252251
7,Guatemala,4.065573770491803
7,Hong Kong SAR,3.7427427427427427
7,Indonesia,2.444332998996991
7,Iran,2.215
7,Iraq,3.342
7,Japan,1.3004073319755602
7,Kazakhstan,2.3746031746031746
7,Jordan,2.5487437185929647
7,Kenya,4.703703703703704
7,South Korea,2.398
7,Kyrgyzstan,2.1404958677685952
7,Lebanon,2.529591836734694
7,Libya,3.049214659685864
7,Macau SAR,3.5190763052208838
7,Malaysia,4.469530469530469
7,Maldives,1.3856143856143854
7,Mexico,3.106060606060606
7,Mongolia,3.616383616383616
7,Morocco,4.702
7,Netherlands,1.7169197396963123
7,New Zealand,1.4799176107106076
7,Nicaragua,4.352295409181637
7,Nigeria,6.01001001001001
7,Pakistan,3.343177189409369
7,Peru,1.8216432865731462
7,Philippines,3.8930000000000002
7,Puerto Rico,2.6458123107971745
7,Romania,1.7723577235772359
7,Russia,2.34394250513347
7,Serbia,3.5442105263157897
7,Singapore,3.35448136958711
7,Slovakia,2.630412890231621
7,Vietnam,4.535535535535535
7,Zimbabwe,4.325604838709677
7,Tajikistan,2.292
7,Thailand,2.351460221550856
7,Tunisia,3.004012036108325
7,Turkey,2.091549295774648
7,Ukraine,2.470219435736677
7,Egypt,3.876506024096386
7,Great Britain,1.5482897384305836
7,United States,2.024242424242424
7,Uruguay,2.3763874873864785
7,Venezuela,3.5735735735735736
7,Northern Ireland,1.7973921765295888
8,Albania,3.0596094552929087
8,Andorra,1.6481854838709677
8,Azerbaijan,4.73313192346425
8,Argentina,1.4777662874870734
8,Australia,3.8059536934950384
8,Austria,4.645093945720251
8,Bangladesh,1.601
8,Armenia,1.8493427704752277
8,Bolivia,2.799789251844046
8,Bosnia Herzegovina,1.6153071500503524
8,Brazil,3.2371020856201977
8,Bulgaria,1.7445932028836253
8,Myanmar,1.849
8,Belarus,2.8946280991735533
8,Canada,4.872
8,Chile,3.4619450317124736
8,China,1.4854854854854853
8,Taiwan ROC,3.2007992007992008
8,Colombia,3.092
8,Croatia,2.2903885480572597
8,Cyprus,2.2639915522703276
8,Czechia,4.169438669438669
8,Denmark,4.257545271629779
8,Ecuador,3.463439752832132
8,Ethiopia,1.7092555331991952
8,Estonia,2.9582898852971846
8,Finland,3.654564315352697
8,France,3.4691745036572623
8,Georgia,1.434782608695652
8,Germany,4.490155440414507
8,Greece,3.951844262295082
8,Guatemala,3.3973305954825466
8,Hong Kong SAR,3.306143001007049
8,Hungary,2.6837256908904807
8,Iceland,2.5194274028629855
8,Indonesia,1.6072144288577155
8,Italy,3.2114583333333333
8,Japan,1.9781704781704785
8,Kazakhstan,2.4806629834254146
8,Kenya,3.065556711758585
8,South Korea,2.648
8,Kyrgyzstan,1.4621052631578948
8,Latvia,2.636659436008677
8,Libya,1.1410118406889127
8,Lithuania,2.5460251046025104
8,Macau SAR,3.3106212424849697
8,Malaysia,3.3880000000000003
8,Maldives,1.2322322322322323
8,Mexico,3.636734693877551
8,Mongolia,3.2087912087912085
8,Montenegro,1.6262626262626263
8,Morocco,2.7790000000000004
8,Netherlands,5.630076838638858
8,New Zealand,5.349330357142857
8,Nicaragua,2.704295704295704
8,Nigeria,1.624874623871615
8,Norway,3.0836693548387095
8,Pakistan,1.5580448065173116
8,Peru,2.279591836734694
8,Philippines,3.7760000000000002
8,Poland,2.4756980351602893
8,Portugal,2.4392523364485985
8,Puerto Rico,3.0819838056680164
8,Romania,2.0653526970954355
8,Russia,3.0863157894736846
8,Serbia,2.5498426023084995
8,Singapore,2.823232323232323
8,Slovakia,3.600416233090531
8,Vietnam,3.943
8,Slovenia,3.0113871635610767
8,Zimbabwe,1.7970000000000002
8,Spain,4.293873312564902
8,Sweden,2.8103092783505157
8,Switzerland,4.557711950970378
8,Tajikistan,2.1060000000000003
8,Thailand,2.5415821501014197
8,Tunisia,1.6629778672032194
8,Turkey,1.8559837728194726
8,Ukraine,2.985698569856986
8,North Macedonia,1.9667013527575443
8,Great Britain,4.387295081967213
8,United States,3.597573306370071
8,Uruguay,4.429162357807652
8,Venezuela,3.290709290709291
8,Northern Ireland,3.8855116514690984
9,Albania,2.705578512396694
9,Andorra,1.209255533199195
9,Azerbaijan,3.6419257773319957
9,Argentina,1.438722966014418
9,Australia,2.539766702014846
9,Austria,3.933920704845815
9,Bangladesh,1.890890890890891
9,Armenia,1.4748490945674044
9,Bolivia,2.157948717948718
9,Bosnia Herzegovina,1.509783728115345
9,Brazil,2.0671563483735573
9,Bulgaria,1.8091198303287381
9,Myanmar,1.3583583583583583
9,Belarus,2.583333333333333
9,Canada,4.066132264529058
9,Chile,3.1486486486486487
9,China,1.899598393574297
9,Taiwan ROC,2.8228228228228227
9,Colombia,2.1152304609218437
9,Croatia,1.8704663212435235
9,Cyprus,1.6798748696558916
9,Czechia,4.301535087719298
9,Denmark,3.6330645161290325
9,Ecuador,2.435091277890467
9,Ethiopia,1.4629258517034067
9,Estonia,2.1323529411764706
9,Finland,3.718619246861925
9,France,4.430540827147402
9,Georgia,1.2530120481927711
9,Germany,4.044871794871795
9,Greece,1.826488706365503
9,Guatemala,2.601634320735444
9,Hong Kong SAR,3.22635814889336
9,Hungary,2.4455958549222796
9,Iceland,2.9374337221633087
9,Indonesia,1.4774774774774773
9,Iran,1.4935064935064937
9,Iraq,2.2787212787212785
9,Italy,2.977848101265823
9,Japan,2.7084233261339095
9,Kazakhstan,2.2730337078651686
9,Jordan,1.229689067201605
9,Kenya,2.987473903966597
9,South Korea,2.6776776776776776
9,Kyrgyzstan,1.3916666666666666
9,Lebanon,2.091
9,Latvia,2.37880496054115
9,Libya,1.160377358490566
9,Lithuania,2.0304942166140902
9,Macau SAR,3.4175050301810863
9,Malaysia,3.155688622754491
9,Maldives,1.4135864135864136
9,Mexico,2.7748478701825556
9,Mongolia,3.0731462925851702
9,Montenegro,1.7195121951219512
9,Morocco,2.9450000000000003
9,Netherlands,5.219069239500568
9,New Zealand,3.3004587155963305
9,Nicaragua,1.8071928071928072
9,Nigeria,1.5341365461847392
9,Norway,3.6615384615384614
9,Pakistan,1.5672690763052208
9,Peru,1.881218274111675
9,Philippines,3.096
9,Poland,2.7102510460251046
9,Portugal,2.004250797024442
9,Puerto Rico,1.803030303030303
9,Romania,1.6268041237113402
9,Russia,2.7732620320855617
9,Serbia,2.22962962962963
9,Singapore,2.4868686868686867
9,Slovakia,3.7446581196581197
9,Vietnam,4.47052947052947
9,Slovenia,3.4414893617021276
9,Zimbabwe,1.6540000000000001
9,Spain,3.725344644750795
9,Sweden,4.025423728813559
9,Switzerland,4.472820512820513
9,Tajikistan,2.0859140859140863
9,Thailand,2.5075681130171543
9,Tunisia,1.429145728643216
9,Turkey,1.7969696969696969
9,Ukraine,2.1143473570658036
9,North Macedonia,1.5802728226652676
9,Egypt,1.1096579476861168
9,Great Britain,4.441666666666666
9,United States,3.2580971659919027
9,Uruguay,3.175983436853002
9,Venezuela,2.404
9,Northern Ireland,3.348717948717949
10,Albania,3.170235546038544
10,Andorra,4.292571428571429
10,Azerbaijan,2.4772497472194135
10,Argentina,4.633495145631068
10,Australia,2.7830750893921334
10,Austria,2.5370370370370368
10,Bangladesh,4.171926006528835
10,Armenia,4.457236842105264
10,Bolivia,3.072570725707257
10,Bosnia Herzegovina,3.89874739039666
10,Brazil,2.7505353319057817
10,Bulgaria,3.8216340621403915
10,Myanmar,3.395
10,Belarus,4.196986006458557
10,Canada,1.9799999999999998
10,Chile,2.9208791208791207
10,China,3.6623115577889447
10,Taiwan ROC,2.782340862422998
10,Colombia,3.27972027972028
10,Croatia,3.616648411829135
10,Cyprus,3.6658385093167705
10,Czechia,2.8914223669923995
10,Denmark,2.0996948118006102
10,Ecuador,3.1986827661909984
10,Ethiopia,4.5544041450777195
10,Estonia,3.5191387559808613
10,Finland,2.518210197710718
10,France,2.1965442764578835
10,Georgia,4.4222222222222225
10,Germany,2.296582138919515
10,Greece,3.9814814814814814
10,Guatemala,3.301
10,Hong Kong SAR,2.619532044760936
10,Hungary,3.336723163841808
10,Iceland,1.7538148524923705
10,Indonesia,3.958502024291498
10,Italy,3.2386117136659434
10,Japan,2.477243172951886
10,Kazakhstan,3.711825487944891
10,Kenya,3.897515527950311
10,South Korea,3.234
10,Kyrgyzstan,4.054748603351955
10,Latvia,3.8909487459105776
10,Libya,3.8681081081081086
10,Lithuania,4.036343612334802
10,Macau SAR,2.5943775100401605
10,Malaysia,3.5725725725725725
10,Maldives,4.267206477732794
10,Mexico,2.8293193717277485
10,Mongolia,3.195195195195195
10,Montenegro,3.8914405010438413
10,Netherlands,2.0952380952380953
10,New Zealand,2.3353365384615383
10,Nicaragua,3.119
10,Nigeria,4.313765182186234
10,Norway,1.9626262626262627
